ref_area,ref_area_label,classif1,classif1_label,time,obs_value_pay_gap,obs_status_label,obs_value_employees_women,obs_value_employees_men,obs_value_earnings_women,obs_value_earnings_men,obs_value_hours_women,obs_value_hours_men,earnings_ratio,hours_ratio,employment_ratio,delta_earnings,delta_hours
tha,tailandia,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2014,1.861,,1651.3,1692.644,1.194,1.217,45.61,44.8,0.9811010682004929,1.0180803571428572,0.9755743085964916,0.02300000000000013,-0.8100000000000023
tha,tailandia,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2014,-1.705,,25.933,26.878,3.155,3.102,46.0,43.85,1.0170857511283042,1.0490307867730901,0.9648411340129474,-0.052999999999999936,-2.1499999999999986
tjk,tayikistán,ocu_skill_total,ocupación (nivel de competencia): total,2009,56.635,,435.745,812.098,0.304,0.701,41.43,45.33,0.43366619115549215,0.913964262078094,0.5365670153109601,0.39699999999999996,3.8999999999999986
tjk,tayikistán,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2009,38.661,,116.463,189.719,0.405,0.661,40.26,40.71,0.6127080181543116,0.9889462048636698,0.6138710408551594,0.256,0.45000000000000284
tjk,tayikistán,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2009,63.056,,238.732,444.157,0.271,0.735,42.94,46.77,0.36870748299319733,0.9181098995082316,0.5374946246484914,0.46399999999999997,3.8300000000000054
tjk,tayikistán,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2009,62.788,,42.712,68.803,0.203,0.546,36.55,43.92,0.3717948717948718,0.8321948998178506,0.6207868842928361,0.343,7.3700000000000045
tjk,tayikistán,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2009,60.339,,37.84,109.42,0.284,0.715,40.92,48.44,0.39720279720279716,0.8447563996696945,0.3458234326448547,0.431,7.519999999999996
tjk,tayikistán,ocu_isco88_total,ocupación (ciuo-88): total,2009,56.635,,435.745,812.098,0.304,0.701,41.43,45.33,0.43366619115549215,0.913964262078094,0.5365670153109601,0.39699999999999996,3.8999999999999986
tjk,tayikistán,ocu_isco88_1,ocupación (ciuo-88): 1. miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2009,13.639,,8.581,38.609,0.713,0.826,41.92,49.65,0.8631961259079903,0.8443101711983888,0.2222538786293351,0.11299999999999999,7.729999999999997
tjk,tayikistán,ocu_isco88_2,ocupación (ciuo-88): 2. profesionales científicos e intelectuales,2009,24.32,,46.21,100.956,0.493,0.651,38.59,37.5,0.7572964669738863,1.0290666666666668,0.45772415705852054,0.15800000000000003,-1.0900000000000034
tjk,tayikistán,ocu_isco88_3,ocupación (ciuo-88): 3. técnicos y profesionales de nivel medio,2009,46.046,,61.672,50.154,0.303,0.561,41.27,40.17,0.5401069518716577,1.0273836196166293,1.2296526697770864,0.25800000000000006,-1.1000000000000014
tjk,tayikistán,ocu_isco88_5,ocupación (ciuo-88): 5. trabajadores de los servicios y vendedores de comercios y mercados,2009,41.154,,27.548,65.524,0.426,0.724,42.84,48.41,0.5883977900552486,0.8849411278661435,0.42042610341249004,0.298,5.569999999999993
tjk,tayikistán,ocu_isco88_6,ocupación (ciuo-88): 6. agricultores y trabajadores calificados agropecuarios y pesqueros,2009,24.887,,190.163,119.538,0.23,0.306,44.12,46.21,0.7516339869281046,0.9547716944384331,1.5908163094580805,0.07599999999999998,2.0900000000000034
tjk,tayikistán,ocu_isco88_7,"ocupación (ciuo-88): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2009,66.887,,12.967,199.06,0.332,1.001,35.27,46.99,0.3316683316683317,0.7505852309001916,0.06514116346830101,0.6689999999999998,11.719999999999999
tjk,tayikistán,ocu_isco88_8,ocupación (ciuo-88): 8. operadores de instalaciones y máquinas y montadores,2009,-72.269,,2.1,55.542,0.559,0.728,31.12,45.49,0.8368263473053893,0.6821569487067076,0.03223281300363771,0.10899999999999999,14.499999999999996
tjk,tayikistán,ocu_isco88_9,ocupación (ciuo-88): 9. trabajadores no calificados,2009,62.788,,42.712,68.803,0.203,0.546,36.55,43.92,0.3717948717948718,0.8321948998178506,0.6207868842928361,0.343,7.3700000000000045
tjk,tayikistán,ocu_isco88_x,ocupación (ciuo-88): x. no pueden clasificarse según la ocupación,2009,61.081,,37.308,105.882,0.273,0.702,40.86,48.06,0.38888888888888895,0.850187265917603,0.3523545078483595,0.42899999999999994,7.200000000000003
tjk,tayikistán,ocu_skill_total,ocupación (nivel de competencia): total,2007,52.585,,449.342,781.9,0.258,0.543,44.58,47.03,0.4751381215469613,0.9479055921752072,0.5746796265507098,0.28500000000000003,2.450000000000003
tjk,tayikistán,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2007,12.347,,133.878,194.795,0.413,0.471,38.21,42.56,0.8768577494692145,0.8977913533834586,0.6872763674632305,0.057999999999999996,4.350000000000001
tjk,tayikistán,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2007,68.052,,273.167,463.072,0.182,0.569,48.64,48.77,0.31985940246045697,0.9973344269017839,0.5899017863312832,0.38699999999999996,0.13000000000000256
tjk,tayikistán,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2007,29.208,,6.968,34.716,0.236,0.334,46.66,51.53,0.7065868263473053,0.9054919464389675,0.20071436801474823,0.09800000000000003,4.8700000000000045
tjk,tayikistán,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2007,64.192,,35.33,89.316,0.234,0.655,36.87,46.03,0.3572519083969466,0.8009993482511405,0.3955618254288145,0.42100000000000004,9.160000000000004
tjk,tayikistán,ocu_isco88_total,ocupación (ciuo-88): total,2007,52.585,,449.342,781.9,0.258,0.543,44.58,47.03,0.4751381215469613,0.9479055921752072,0.5746796265507098,0.28500000000000003,2.450000000000003
tjk,tayikistán,ocu_isco88_2,ocupación (ciuo-88): 2. profesionales científicos e intelectuales,2007,19.163,,59.686,91.049,0.344,0.426,37.14,40.17,0.8075117370892019,0.9245705750560119,0.6555371283594548,0.08200000000000002,3.030000000000001
tjk,tayikistán,ocu_isco88_3,ocupación (ciuo-88): 3. técnicos y profesionales de nivel medio,2007,21.7,,67.124,62.121,0.398,0.509,38.82,43.6,0.7819253438113949,0.8903669724770642,1.0805363725632233,0.11099999999999999,4.780000000000001
tjk,tayikistán,ocu_isco88_4,ocupación (ciuo-88): 4. empleados de oficina,2007,52.981,,5.825,8.024,0.19,0.403,42.74,47.39,0.4714640198511166,0.9018780333403672,0.7259471585244268,0.21300000000000002,4.649999999999999
tjk,tayikistán,ocu_isco88_5,ocupación (ciuo-88): 5. trabajadores de los servicios y vendedores de comercios y mercados,2007,23.065,,23.055,45.086,0.533,0.694,46.71,47.2,0.7680115273775218,0.9896186440677965,0.5113560750565586,0.16099999999999992,0.490000000000002
tjk,tayikistán,ocu_isco88_6,ocupación (ciuo-88): 6. agricultores y trabajadores calificados agropecuarios y pesqueros,2007,20.983,,229.678,155.445,0.124,0.157,49.59,51.95,0.7898089171974522,0.9545717035611164,1.4775515455627393,0.033,2.3599999999999994
tjk,tayikistán,ocu_isco88_7,"ocupación (ciuo-88): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2007,45.318,,12.51,189.368,0.46,0.84,40.65,47.67,0.5476190476190477,0.8527375707992447,0.0660618478306789,0.37999999999999995,7.020000000000003
tjk,tayikistán,ocu_isco88_8,ocupación (ciuo-88): 8. operadores de instalaciones y máquinas y montadores,2007,16.36,,2.1,65.151,0.559,0.668,31.12,45.62,0.8368263473053893,0.6821569487067076,0.03223281300363771,0.10899999999999999,14.499999999999996
tjk,tayikistán,ocu_isco88_9,ocupación (ciuo-88): 9. trabajadores no calificados,2007,29.208,,6.968,34.716,0.236,0.334,46.66,51.53,0.7065868263473053,0.9054919464389675,0.20071436801474823,0.09800000000000003,4.8700000000000045
tjk,tayikistán,ocu_isco88_x,ocupación (ciuo-88): x. no pueden clasificarse según la ocupación,2007,64.192,,35.33,89.316,0.234,0.655,36.87,46.03,0.3572519083969466,0.8009993482511405,0.3955618254288145,0.42100000000000004,9.160000000000004
tjk,tayikistán,ocu_skill_total,ocupación (nivel de competencia): total,2003,20.065,,521.859,784.528,0.087,0.109,49.68,52.85,0.7981651376146789,0.9400189214758751,0.6651884955030286,0.022000000000000006,3.1700000000000017
tjk,tayikistán,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2003,33.196,,96.652,165.726,0.081,0.121,42.23,47.65,0.6694214876033058,0.8862539349422874,0.5832036011247481,0.039999999999999994,5.420000000000002
tjk,tayikistán,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2003,49.41,,378.423,464.937,0.047,0.092,51.81,54.99,0.5108695652173914,0.9421713038734315,0.8139231766884546,0.045,3.1799999999999997
tjk,tayikistán,ocu_isco88_total,ocupación (ciuo-88): total,2003,20.065,,521.859,784.528,0.087,0.109,49.68,52.85,0.7981651376146789,0.9400189214758751,0.6651884955030286,0.022000000000000006,3.1700000000000017
tjk,tayikistán,ocu_isco88_1,ocupación (ciuo-88): 1. miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas,2003,49.145,,2.69,15.082,0.117,0.23,48.69,52.44,0.5086956521739131,0.9284897025171625,0.17835830791672191,0.113,3.75
tjk,tayikistán,ocu_isco88_2,ocupación (ciuo-88): 2. profesionales científicos e intelectuales,2003,14.686,,72.949,130.576,0.094,0.11,39.8,45.69,0.8545454545454545,0.8710877653753556,0.5586708124004411,0.016,5.890000000000001
tjk,tayikistán,ocu_isco88_3,ocupación (ciuo-88): 3. técnicos y profesionales de nivel medio,2003,72.009,,21.013,20.068,0.031,0.11,49.87,56.76,0.2818181818181818,0.8786116983791402,1.0470898943591789,0.079,6.890000000000001
tjk,tayikistán,ocu_isco88_4,ocupación (ciuo-88): 4. empleados de oficina,2003,19.044,,7.946,4.352,0.078,0.096,47.66,45.79,0.8125,1.0408386110504477,1.8258272058823528,0.018000000000000002,-1.8699999999999974
tjk,tayikistán,ocu_isco88_6,ocupación (ciuo-88): 6. agricultores y trabajadores calificados agropecuarios y pesqueros,2003,69.672,,1.6,9.733,0.025,0.083,58.68,59.13,0.30120481927710846,0.9923896499238964,0.16438919141066474,0.058,0.45000000000000284
tjk,tayikistán,ocu_isco88_7,"ocupación (ciuo-88): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2003,17.988,,12.672,57.233,0.147,0.179,44.13,49.72,0.8212290502793296,0.8875703942075625,0.22141072458197197,0.032,5.589999999999996
tjk,tayikistán,ocu_isco88_8,ocupación (ciuo-88): 8. operadores de instalaciones y máquinas y montadores,2003,70.591,,2.1,36.085,0.559,0.116,31.12,51.91,0.8368263473053893,0.6821569487067076,0.03223281300363771,0.10899999999999999,14.499999999999996
tjk,tayikistán,ocu_isco88_9,ocupación (ciuo-88): 9. trabajadores no calificados,2003,49.41,,378.423,464.937,0.047,0.092,51.81,54.99,0.5108695652173914,0.9421713038734315,0.8139231766884546,0.045,3.1799999999999997
tls,timor-leste,ocu_skill_total,ocupación (nivel de competencia): total,2021,-16.553,,29.022,84.03,2.862,2.455,33.03,37.71,1.1657841140529532,0.8758949880668258,0.3453766511960014,-0.40700000000000003,4.68
tls,timor-leste,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2021,-29.322,,19.121,38.941,3.47,2.683,30.53,34.96,1.2933283637718973,0.8732837528604119,0.491024883798567,-0.7870000000000004,4.43
tls,timor-leste,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2021,14.068,,7.436,35.589,1.903,2.215,37.66,40.48,0.8591422121896163,0.9303359683794467,0.20894096490488634,0.31199999999999983,2.8200000000000003
tls,timor-leste,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2021,49.182,,2.465,8.731,1.209,2.378,38.01,38.56,0.5084104289318755,0.9857365145228215,0.2823273393654793,1.169,0.5500000000000043
tls,timor-leste,ocu_isco08_total,ocupación (ciuo-08): total,2021,-16.553,,29.022,84.03,2.862,2.455,33.03,37.71,1.1657841140529532,0.8758949880668258,0.3453766511960014,-0.40700000000000003,4.68
tls,timor-leste,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2021,28.636,,0.581,3.739,1.496,2.096,28.59,27.51,0.7137404580152672,1.0392584514721919,0.1553891414816796,0.6000000000000001,-1.0799999999999983
tls,timor-leste,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2021,-33.504,,16.971,28.754,3.707,2.777,29.46,35.15,1.3348937702556716,0.838122332859175,0.5902135355081032,-0.9299999999999997,5.689999999999998
tls,timor-leste,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2021,49.525,,1.569,6.449,1.285,2.546,43.79,38.32,0.50471327572663,1.1427453027139876,0.24329353388122188,1.261,-5.469999999999999
tls,timor-leste,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2021,-4.907,,5.206,15.654,1.926,1.836,40.3,40.64,1.049019607843137,0.9916338582677164,0.33256675610067715,-0.08999999999999986,0.3400000000000034
tls,timor-leste,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2021,-13.974,,0.891,3.116,2.518,2.209,22.69,34.94,1.1398822996831144,0.6493989696622783,0.28594351732991014,-0.3089999999999997,12.249999999999996
tls,timor-leste,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2021,67.157,,1.212,8.361,1.122,3.417,39.18,40.58,0.32835820895522394,0.9655002464268113,0.14495873699318262,2.295,1.3999999999999986
tls,timor-leste,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2021,11.6,,0.044,8.184,1.849,2.092,31.0,41.91,0.8838432122370936,0.7396802672393225,0.005376344086021506,0.2430000000000001,10.909999999999997
tls,timor-leste,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2021,49.182,,2.465,8.731,1.209,2.378,38.01,38.56,0.5084104289318755,0.9857365145228215,0.2823273393654793,1.169,0.5500000000000043
tls,timor-leste,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2016,-71.357,,1.377,4.957,3.777,2.204,41.68,37.73,1.7137023593466423,1.1046912271402067,0.27778898527335083,-1.573,-3.950000000000003
tls,timor-leste,ocu_skill_total,ocupación (nivel de competencia): total,2013,0.757,ruptura de serie,18.401,60.572,2.446,2.465,41.41,45.8,0.9922920892494931,0.9041484716157205,0.3037872284223734,0.018999999999999684,4.390000000000001
tls,timor-leste,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2013,1.628,ruptura de serie,9.319,22.689,3.183,3.236,37.42,39.6,0.9836217552533991,0.944949494949495,0.4107276653885143,0.05300000000000038,2.1799999999999997
tls,timor-leste,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2013,-2.728,ruptura de serie,7.701,35.939,1.849,1.8,45.78,49.51,1.0272222222222223,0.9246616845081802,0.21427975180166392,-0.04899999999999993,3.729999999999997
tls,timor-leste,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2013,80.024,ruptura de serie,1.268,1.719,1.133,5.671,41.22,48.57,0.1997883971080938,0.8486720197652872,0.7376381617219313,4.538,7.350000000000001
tls,timor-leste,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2013,33.41,poco fiable,1.3236666666666668,0.225,0.946,0.91,42.64000000000001,51.5,0.9563441525823622,0.9325387349012142,0.2698740290071046,0.04799999999999993,3.0700000000000003
tls,timor-leste,ocu_isco08_total,ocupación (ciuo-08): total,2013,0.757,ruptura de serie,18.401,60.572,2.446,2.465,41.41,45.8,0.9922920892494931,0.9041484716157205,0.3037872284223734,0.018999999999999684,4.390000000000001
tls,timor-leste,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2013,0.925,ruptura de serie,1.312,4.316,2.389,2.411,39.88,39.56,0.9908751555371215,1.0080889787664307,0.303985171455051,0.02200000000000024,-0.3200000000000003
tls,timor-leste,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2013,17.949,ruptura de serie,6.16,12.173,3.223,3.927,35.65,35.46,0.8207282913165266,1.0053581500282007,0.5060379528464635,0.7040000000000002,-0.18999999999999773
tls,timor-leste,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2013,-43.02,ruptura de serie,1.847,6.201,3.591,2.511,40.71,47.05,1.4301075268817205,0.865249734325186,0.2978551846476375,-1.08,6.339999999999996
tls,timor-leste,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2013,-33.458,ruptura de serie,2.501,3.196,3.402,2.549,43.16,48.55,1.3346410357002747,0.8889804325437692,0.7825406758448059,-0.8530000000000002,5.390000000000001
tls,timor-leste,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2013,44.772,ruptura de serie,3.529,13.584,0.928,1.681,51.11,49.37,0.5520523497917906,1.0352440753494025,0.2597909305064782,0.753,-1.740000000000002
tls,timor-leste,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2013,-1.955,ruptura de serie,0.232,1.089,2.518,1.18,39.25,44.03,1.1398822996831144,0.8914376561435384,0.21303948576675852,-0.3089999999999997,4.780000000000001
tls,timor-leste,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,35.7,ruptura de serie,1.154,10.837,1.136,1.767,37.81,46.97,0.6428975664968873,0.8049819033425591,0.10648703515733136,0.631,9.159999999999997
tls,timor-leste,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2013,-45.125,ruptura de serie,0.044,7.233,1.849,1.861,31.0,54.3,0.8838432122370936,0.7396802672393225,0.005376344086021506,0.2430000000000001,10.909999999999997
tls,timor-leste,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2013,80.024,ruptura de serie,1.268,1.719,1.133,5.671,41.22,48.57,0.1997883971080938,0.8486720197652872,0.7376381617219313,4.538,7.350000000000001
tls,timor-leste,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2013,33.41,poco fiable,0.394,0.225,0.905,0.91,41.47,51.5,0.8418604651162791,0.9386600271616116,0.1829155060352832,0.16999999999999993,2.710000000000001
tls,timor-leste,ocu_skill_total,ocupación (nivel de competencia): total,2010,-10.129,ruptura de serie,15.839,55.623,1.071,0.972,41.74,45.28,1.1018518518518519,0.9218197879858657,0.28475630584470457,-0.09899999999999998,3.539999999999999
tls,timor-leste,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2010,-7.087,ruptura de serie,8.757,22.818,1.312,1.225,38.73,38.26,1.0710204081632653,1.0122843700993205,0.3837759663423613,-0.08699999999999997,-0.46999999999999886
tls,timor-leste,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2010,-2.466,ruptura de serie,5.089,23.382,0.786,0.767,47.35,51.28,1.0247718383311604,0.9233619344773791,0.21764605251903174,-0.019000000000000017,3.9299999999999997
tls,timor-leste,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2010,16.937,ruptura de serie,1.599,7.068,0.66,0.794,40.4,48.42,0.8312342569269522,0.8343659644774886,0.2262308998302207,0.134,8.020000000000003
tls,timor-leste,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2010,13.428,ruptura de serie,0.394,2.355,0.905,1.045,41.47,44.24,0.8660287081339714,0.9373869801084991,0.16730360934182592,0.1399999999999999,2.770000000000003
tls,timor-leste,ocu_isco08_total,ocupación (ciuo-08): total,2010,-10.129,ruptura de serie,15.839,55.623,1.071,0.972,41.74,45.28,1.1018518518518519,0.9218197879858657,0.28475630584470457,-0.09899999999999998,3.539999999999999
tls,timor-leste,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2010,-5.188,ruptura de serie,0.555,5.834,0.998,0.949,44.31,39.47,1.0516332982086407,1.1226247783126426,0.09513198491600962,-0.049000000000000044,-4.840000000000003
tls,timor-leste,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2010,-4.015,ruptura de serie,6.943,14.486,1.431,1.376,37.7,36.79,1.0399709302325582,1.0247349823321557,0.47929034930277503,-0.05500000000000016,-0.9100000000000037
tls,timor-leste,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2010,22.041,ruptura de serie,1.259,2.498,0.776,0.996,41.98,44.02,0.7791164658634538,0.9536574284416173,0.5040032025620496,0.21999999999999997,2.0400000000000063
tls,timor-leste,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2010,-2.024,ruptura de serie,0.819,0.892,0.973,0.954,42.84,39.01,1.019916142557652,1.0981799538579853,0.9181614349775784,-0.019000000000000017,-3.8300000000000054
tls,timor-leste,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2010,14.353,ruptura de serie,3.356,10.365,0.542,0.632,48.92,53.81,0.8575949367088608,0.9091246980115221,0.3237819585142306,0.08999999999999997,4.890000000000001
tls,timor-leste,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2010,-11.664,poco fiable,0.5615,0.51,2.518,0.43,30.97,48.15,1.1398822996831144,0.7704183129029083,0.24949150154833433,-0.3089999999999997,8.514999999999999
tls,timor-leste,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,-93.083,ruptura de serie,0.533,6.212,1.939,1.004,42.95,48.35,1.9312749003984064,0.8883143743536712,0.08580167417900839,-0.935,5.399999999999999
tls,timor-leste,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2010,-48.047,ruptura de serie,0.044,5.403,1.849,0.755,31.0,52.1,0.8838432122370936,0.7396802672393225,0.005376344086021506,0.2430000000000001,10.909999999999997
tls,timor-leste,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2010,16.937,ruptura de serie,1.599,7.068,0.66,0.794,40.4,48.42,0.8312342569269522,0.8343659644774886,0.2262308998302207,0.134,8.020000000000003
tls,timor-leste,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2010,15.791,ruptura de serie,0.394,2.154,0.905,1.075,41.47,44.18,0.8418604651162791,0.9386600271616116,0.1829155060352832,0.16999999999999993,2.710000000000001
tls,timor-leste,ocu_skill_total,ocupación (nivel de competencia): total,2007,-12.284,,6.879,32.651,1.094,0.975,40.31,44.73,1.1220512820512822,0.9011848871003801,0.2106826743438179,-0.1190000000000001,4.419999999999995
tls,timor-leste,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2007,15.666,,1.036,3.506,0.892,1.057,39.11,42.42,0.8438978240302745,0.9219707685054219,0.2954934398174558,0.16499999999999992,3.3100000000000023
tls,timor-leste,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2007,-39.611,,3.441,15.402,1.261,0.903,40.11,45.18,1.396456256921373,0.8877822045152722,0.2234125438254772,-0.3579999999999999,5.07
tls,timor-leste,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2007,53.494,,0.275,3.275,0.612,1.316,41.78,44.43,0.46504559270516715,0.940355615575062,0.08396946564885498,0.7040000000000001,2.6499999999999986
tls,timor-leste,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2007,-4.677,,2.127,10.468,0.987,0.943,41.02,44.92,1.046659597030753,0.9131789848619769,0.20319067634696214,-0.04400000000000004,3.8999999999999986
tls,timor-leste,ocu_skill_total,ocupación (nivel de competencia): total,2001,18.386,,6.45,20.996,1.86825,1.7167499999999998,37.64,43.13,1.095494834301395,0.8727104103872014,0.30720137168984574,-0.1515000000000001,5.490000000000002
tls,timor-leste,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2001,24.251,,1.317,5.014,2.2142500000000003,2.05025,31.28,41.2,1.0479670878047092,0.7592233009708738,0.262664539289988,-0.164,9.920000000000002
tls,timor-leste,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2001,8.011,,2.849,8.752,1.44975,1.4212500000000001,35.87,40.71,1.076898132416093,0.8811102923114713,0.3255255941499086,-0.028499999999999998,4.840000000000003
tls,timor-leste,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2001,48.78,,0.833,3.928,0.9035000000000001,2.53975,40.22,46.88,0.5011196689180222,0.8579351535836177,0.2120672097759674,1.6362500000000002,6.660000000000004
tls,timor-leste,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2001,3.645,,1.45,3.302,0.946,0.9660000000000001,45.43,47.97,0.9563441525823622,0.9470502397331666,0.4391278013325257,0.04799999999999993,2.539999999999999
ton,tonga,ocu_skill_total,ocupación (nivel de competencia): total,2023,18.706,,8.4,10.746,4.381,5.39,35.82,36.79,0.8128014842300557,0.9736341397118783,0.7816862088218872,1.0089999999999995,0.9699999999999989
ton,tonga,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2023,18.047,,4.495,4.323,4.531,5.529,34.88,34.73,0.8194971965997467,1.004319032536712,1.0397871848253526,0.9980000000000002,-0.15000000000000568
ton,tonga,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2023,23.143,,3.238,4.866,3.731,4.854,37.03,39.28,0.7686444169756901,0.9427189409368636,0.6654336210439786,1.1230000000000002,2.25
ton,tonga,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2023,9.594,,0.626,1.332,6.684,7.394,36.35,31.97,0.9039761969164187,1.1370034407256804,0.4699699699699699,0.71,-4.380000000000003
ton,tonga,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2023,26.924,,0.044,0.224,1.242,2.816,46.36,52.93,0.636596617119426,0.9331723027375202,0.1565836298932384,0.7090000000000001,3.3200000000000003
ton,tonga,ocu_isco08_total,ocupación (ciuo-08): total,2023,18.706,,8.4,10.746,4.381,5.39,35.82,36.79,0.8128014842300557,0.9736341397118783,0.7816862088218872,1.0089999999999995,0.9699999999999989
ton,tonga,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2023,3.485,,0.567,0.846,7.138,7.396,37.14,34.3,0.9651162790697675,1.082798833819242,0.6702127659574467,0.258,-2.8400000000000034
ton,tonga,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2023,17.154,,2.898,2.055,4.358,5.26,33.81,33.64,0.8285171102661597,1.0050535077288942,1.4102189781021897,0.9020000000000001,-0.1700000000000017
ton,tonga,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2023,22.557,,1.03,1.421,3.717,4.8,36.76,36.58,0.774375,1.0049207217058502,0.724841660802252,1.0829999999999997,-0.17999999999999972
